ID,Evasión,Género,Pareja,Dependientes,Meses_contrato,Teléfono,Internet,Seguridad_online,Soporte_técnico_adicional,Televisión,Películas,Tipo_contrato,Factura_online,Forma_pago,Facturación_mensual,Facturación_anual,Cuentas_Diarias
9167-APMXZ,No,Femenino,Sí,Sí,70.0,Sí,Sí,Sí,Sí,Sí,Sí,Two year,No,Credit card (automatic),75.35,5437.75,2.51
9168-INPSZ,No,Masculino,No,Sí,9.0,Sí,No,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.1,190.25,0.67
9169-BSVIN,No,Femenino,Sí,Sí,72.0,Sí,Sí,Sí,Sí,No,Sí,Two year,Sí,Bank transfer (automatic),79.5,5661.7,2.65
9170-ARBTB,No,Femenino,Sí,No,63.0,Sí,Sí,No,Sí,Sí,Sí,Two year,Sí,Bank transfer (automatic),109.25,6841.4,3.64
9170-CCKOU,Sí,Femenino,No,No,1.0,Sí,Sí,No,No,No,No,Month-to-month,Sí,Electronic check,71.15,71.15,2.37
9170-GYZJC,Sí,Femenino,Sí,Sí,70.0,Sí,Sí,Sí,No,Sí,No,Two year,Sí,Credit card (automatic),69.2,4872.35,2.31
9172-ANCRX,Sí,Femenino,Sí,Sí,72.0,Sí,Sí,Sí,Sí,Sí,Sí,Two year,No,Credit card (automatic),89.75,6595.9,2.99
9172-JITSM,Sí,Masculino,Sí,No,8.0,Sí,Sí,Sí,No,Sí,No,Month-to-month,No,Bank transfer (automatic),60.9,551.95,2.03
9173-IVZVP,No,Femenino,No,No,42.0,Sí,Sí,No,No,Sí,No,Month-to-month,Sí,Electronic check,84.65,3541.35,2.82
9174-FKWZE,Sí,Femenino,No,No,18.0,Sí,Sí,No,No,Sí,No,Month-to-month,Sí,Credit card (automatic),90.0,1527.35,3.0
9174-IHETN,No,Masculino,Sí,No,66.0,Sí,Sí,No,No,No,Sí,One year,No,Electronic check,95.3,6273.4,3.18
9178-JHUVJ,No,Masculino,No,No,10.0,Sí,Sí,No,No,No,No,Month-to-month,No,Electronic check,75.05,786.3,2.5
9184-GALIL,No,Masculino,Sí,Sí,45.0,Sí,Sí,No,No,No,Sí,Month-to-month,Sí,Bank transfer (automatic),95.95,4456.65,3.2
9185-TQCVP,Sí,Femenino,Sí,Sí,11.0,Sí,Sí,Sí,No,No,No,Month-to-month,No,Bank transfer (automatic),51.0,581.7,1.7
9189-JWSHV,Sí,Masculino,No,No,1.0,Sí,Sí,No,No,Sí,Sí,Month-to-month,Sí,Electronic check,93.55,93.55,3.12
9190-MFJLN,Sí,Femenino,No,No,8.0,Sí,No,No internet service,No internet service,No internet service,No internet service,One year,Sí,Mailed check,19.2,161.95,0.64
9191-MYQKX,Sí,Femenino,Sí,No,72.0,Sí,Sí,Sí,Sí,No,No,Two year,No,Bank transfer (automatic),64.75,4804.75,2.16
9194-GFVOI,No,Femenino,Sí,Sí,61.0,Sí,Sí,Sí,Sí,No,Sí,One year,Sí,Electronic check,79.4,4820.55,2.65
9199-PWQVC,No,Femenino,No,No,35.0,Sí,Sí,No,Sí,No,No,Month-to-month,No,Credit card (automatic),80.05,2835.9,2.67
9200-NLNPD,No,Masculino,No,No,69.0,Sí,No,No internet service,No internet service,No internet service,No internet service,Two year,Sí,Mailed check,19.1,1268.85,0.64
9206-GVPEQ,Sí,Masculino,No,No,59.0,No,Sí,No,Sí,Sí,Sí,Month-to-month,Sí,Electronic check,51.7,3005.8,1.72
9207-ZPANB,No,Masculino,No,Sí,52.0,Sí,No,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.65,928.4,0.65
9208-OLGAQ,No,Masculino,No,No,20.0,Sí,Sí,Sí,Sí,No,No,Month-to-month,No,Bank transfer (automatic),59.2,1191.2,1.97
9209-NWPGU,No,Femenino,No,No,53.0,Sí,No,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.25,1048.45,0.68
9210-IAHGH,Sí,Femenino,Sí,Sí,3.0,No,Sí,No,No,No,Sí,Month-to-month,No,Mailed check,40.3,92.5,1.34
9214-EKVXR,No,Masculino,No,No,13.0,Sí,Sí,No,No,No,No,Month-to-month,Sí,Electronic check,70.15,931.75,2.34
9220-CXRSC,No,Masculino,No,No,54.0,Sí,No,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.0,1149.65,0.67
9220-ZNKJI,No,Femenino,No,No,34.0,Sí,Sí,No,Sí,Sí,No,Month-to-month,Sí,Electronic check,96.35,3190.25,3.21
9221-OTIVJ,Sí,Femenino,No,No,35.0,Sí,No,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.75,700.45,0.69
9223-UCPVT,Sí,Femenino,Sí,No,10.0,Sí,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Sí,Mailed check,20.55,252.75,0.68
9224-VTYID,No,Masculino,Sí,Sí,18.0,Sí,Sí,No,No,Sí,Sí,Month-to-month,No,Mailed check,95.15,1779.95,3.17
9225-BZLNZ,No,Masculino,No,No,27.0,Sí,Sí,Sí,Sí,Sí,Sí,One year,No,Electronic check,81.7,2212.55,2.72
9227-LUNBG,Sí,Masculino,Sí,No,1.0,No,Sí,No,No,Sí,No,Month-to-month,No,Electronic check,40.2,40.2,1.34
9227-UAQFT,No,Masculino,No,No,31.0,Sí,Sí,Sí,Sí,Sí,No,Month-to-month,Sí,Bank transfer (automatic),72.45,2156.25,2.42
9227-YBAXE,No,Femenino,No,No,64.0,Sí,Sí,No,No,Sí,Sí,One year,Sí,Credit card (automatic),100.05,6254.2,3.34
9229-RQABD,No,Femenino,No,No,34.0,No,Sí,No,No,Sí,Sí,Month-to-month,Sí,Electronic check,56.25,1765.95,1.88
9231-ZJYAM,Sí,Masculino,No,No,13.0,Sí,No,No internet service,No internet service,No internet service,No internet service,One year,Sí,Electronic check,19.95,253.8,0.66
9233-PSYHO,No,Femenino,No,No,18.0,Sí,Sí,No,Sí,No,Sí,Month-to-month,Sí,Electronic check,90.1,1612.75,3.0
9236-NDUCW,No,Masculino,No,No,1.0,No,Sí,Sí,No,No,No,Month-to-month,No,Mailed check,29.7,29.7,0.99
9237-HQITU,Sí,Masculino,No,No,26.0,Sí,Sí,No,No,Sí,No,Month-to-month,No,Electronic check,89.8,2335.3,2.99
9239-GZHZE,No,Masculino,No,No,15.0,Sí,Sí,Sí,No,Sí,No,Month-to-month,Sí,Bank transfer (automatic),87.75,1242.2,2.92
9239-ZBZZV,Sí,Masculino,Sí,Sí,70.0,Sí,Sí,No,Sí,Sí,Sí,Two year,Sí,Electronic check,84.1,5979.7,2.8
9242-TKFSV,No,Femenino,No,No,36.0,Sí,No,No internet service,No internet service,No internet service,No internet service,One year,Sí,Bank transfer (automatic),19.25,679.8,0.64
9244-ZVAPM,No,Masculino,Sí,Sí,69.0,Sí,No,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.9,1356.7,0.66
9248-OJYKK,Sí,Femenino,No,Sí,1.0,Sí,Sí,Sí,No,No,No,Month-to-month,No,Mailed check,51.2,51.2,1.71
9249-FXSCK,Sí,Masculino,No,No,8.0,Sí,Sí,No,No,No,No,Month-to-month,Sí,Mailed check,70.1,551.35,2.34
9250-WYPLL,Sí,Femenino,No,No,52.0,Sí,Sí,No,Sí,Sí,Sí,Two year,Sí,Bank transfer (automatic),80.95,4233.95,2.7
9251-AWQGT,No,Masculino,Sí,Sí,68.0,Sí,Sí,Sí,No,No,No,Two year,No,Credit card (automatic),80.35,5375.15,2.68
9251-WNSOD,No,Femenino,Sí,Sí,62.0,Sí,Sí,No,No,No,Sí,Month-to-month,Sí,Credit card (automatic),96.1,6019.35,3.2
9253-QXKBE,Sí,Femenino,No,No,2.0,Sí,Sí,No,No,Sí,No,Month-to-month,Sí,Electronic check,91.4,193.6,3.05
9253-VIFJQ,No,Femenino,No,No,19.0,Sí,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),24.7,465.85,0.82
9254-RBFON,Sí,Masculino,Sí,Sí,9.0,Sí,Sí,No,No,Sí,Sí,Month-to-month,Sí,Credit card (automatic),102.6,897.75,3.42
9256-JTBNZ,No,Masculino,Sí,No,24.0,Sí,No,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.75,483.15,0.66
9257-AZMTZ,No,Masculino,Sí,No,61.0,Sí,Sí,Sí,Sí,Sí,Sí,Two year,Sí,Mailed check,81.05,4747.65,2.7
9258-CNWAC,No,Masculino,Sí,Sí,72.0,Sí,Sí,No,Sí,No,No,Two year,No,Bank transfer (automatic),90.45,6565.85,3.02
9259-PACGQ,Sí,Masculino,Sí,No,8.0,Sí,Sí,Sí,No,No,No,Month-to-month,Sí,Mailed check,75.0,658.1,2.5
9261-WDCAF,No,Femenino,No,Sí,13.0,Sí,Sí,Sí,Sí,Sí,Sí,Two year,No,Credit card (automatic),88.95,1161.75,2.97
9269-CQOOL,Sí,Masculino,Sí,Sí,30.0,Sí,Sí,Sí,No,No,No,Month-to-month,Sí,Bank transfer (automatic),54.45,1588.7,1.82
9272-LSVYH,No,Femenino,Sí,Sí,38.0,Sí,Sí,Sí,No,No,No,Month-to-month,No,Electronic check,54.5,2076.05,1.82
9274-CNFMO,Sí,Femenino,No,No,71.0,Sí,Sí,Sí,No,Sí,Sí,Two year,Sí,Credit card (automatic),106.75,7283.25,3.56
9274-UARKJ,No,Femenino,No,Sí,16.0,Sí,Sí,No,No,Sí,No,Month-to-month,Sí,Electronic check,81.0,1312.15,2.7
9277-JOOMO,No,Femenino,No,No,36.0,No,Sí,Sí,No,No,No,Two year,No,Bank transfer (automatic),31.05,1126.35,1.03
9278-VZKCD,No,Masculino,No,No,1.0,Sí,Sí,No,Sí,No,No,Month-to-month,No,Mailed check,51.25,51.25,1.71
9279-CJEOJ,No,Masculino,Sí,Sí,52.0,Sí,No,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.2,1054.75,0.64
9281-CEDRU,No,Femenino,No,Sí,4.0,Sí,Sí,No,No,Sí,No,Month-to-month,No,Mailed check,89.6,365.65,2.99
9281-OFDMF,No,Masculino,Sí,Sí,65.0,Sí,Sí,Sí,No,No,Sí,Two year,Sí,Mailed check,69.55,4459.15,2.32
9281-PKKZE,No,Masculino,No,No,38.0,Sí,Sí,No,No,No,No,One year,Sí,Bank transfer (automatic),70.45,2597.6,2.35
9282-IZGQK,Sí,Masculino,No,No,64.0,Sí,Sí,Sí,Sí,No,Sí,Two year,No,Credit card (automatic),99.25,6549.45,3.31
9283-LZQOH,Sí,Masculino,Sí,No,71.0,Sí,Sí,No,No,Sí,Sí,One year,Sí,Credit card (automatic),98.65,6962.85,3.29
9286-BHDQG,No,Masculino,Sí,No,59.0,Sí,Sí,Sí,Sí,Sí,No,Month-to-month,Sí,Electronic check,106.75,6252.9,3.56
9286-DOJGF,Sí,Masculino,Sí,No,3.0,No,Sí,No,Sí,No,No,Month-to-month,Sí,Electronic check,29.9,92.25,1.0
9289-LBQVU,No,Masculino,Sí,Sí,68.0,Sí,No,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.4,1620.2,0.85
9290-SHCMB,No,Masculino,Sí,Sí,30.0,Sí,Sí,Sí,No,Sí,No,Month-to-month,Sí,Electronic check,94.4,2838.7,3.15
9294-TDIPC,No,Masculino,Sí,No,6.0,Sí,No,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,25.1,171.0,0.84
9297-EONCV,No,Femenino,No,No,3.0,Sí,Sí,No,No,No,No,Month-to-month,Sí,Bank transfer (automatic),69.55,222.3,2.32
9297-FVVDH,No,Masculino,No,No,37.0,Sí,Sí,Sí,No,Sí,No,Month-to-month,Sí,Electronic check,91.15,3369.25,3.04
9298-WGMRW,No,Femenino,No,No,68.0,Sí,Sí,Sí,No,No,No,Month-to-month,No,Mailed check,54.45,3687.75,1.82
9300-AGZNL,Sí,Masculino,No,Sí,15.0,Sí,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Sí,Electronic check,24.8,324.15,0.83
9300-RENDD,Sí,Femenino,No,No,16.0,Sí,Sí,No,No,No,Sí,Month-to-month,Sí,Credit card (automatic),65.2,1043.35,2.17
9305-CDSKC,Sí,Masculino,Sí,Sí,59.0,No,Sí,Sí,No,No,No,One year,No,Mailed check,34.8,1980.3,1.16
9306-CPCBC,Sí,Femenino,No,No,17.0,Sí,Sí,No,No,No,No,Month-to-month,No,Bank transfer (automatic),70.5,1165.6,2.35
9308-ANMVE,No,Masculino,Sí,Sí,41.0,Sí,No,No internet service,No internet service,No internet service,No internet service,Two year,Sí,Mailed check,20.0,879.8,0.67
9309-BZGNT,No,Femenino,Sí,No,64.0,Sí,Sí,No,Sí,Sí,Sí,Two year,Sí,Bank transfer (automatic),105.4,6794.75,3.51
9313-CDOGY,No,Femenino,Sí,No,2.0,Sí,Sí,No,No,No,No,Month-to-month,Sí,Electronic check,45.0,89.75,1.5
9313-QOLTZ,No,Masculino,No,No,49.0,Sí,No,No internet service,No internet service,No internet service,No internet service,Two year,Sí,Credit card (automatic),19.9,1022.6,0.66
9314-IJWSQ,No,Masculino,Sí,No,69.0,Sí,Sí,No,Sí,Sí,No,Two year,Sí,Mailed check,92.45,6460.55,3.08
9314-QDMDW,No,Masculino,No,No,55.0,No,Sí,Sí,No,Sí,No,Month-to-month,Sí,Electronic check,44.85,2479.05,1.5
9317-WZPGV,Sí,Masculino,Sí,No,37.0,Sí,Sí,Sí,No,Sí,Sí,One year,No,Mailed check,79.25,2911.8,2.64
9318-NKNFC,Sí,Femenino,Sí,Sí,56.0,Sí,No,No internet service,No internet service,No internet service,No internet service,Two year,Sí,Mailed check,24.45,1385.85,0.82
9323-HGFWY,No,Masculino,No,No,43.0,Sí,Sí,No,No,Sí,Sí,Month-to-month,Sí,Electronic check,101.4,4528.0,3.38
9327-QSDED,No,Masculino,Sí,No,30.0,Sí,Sí,No,No,Sí,Sí,Month-to-month,Sí,Credit card (automatic),94.05,2866.45,3.14
9330-DHBFL,No,Femenino,Sí,No,25.0,Sí,Sí,No,Sí,Sí,Sí,Month-to-month,Sí,Bank transfer (automatic),104.95,2566.5,3.5
9330-IJWIO,Sí,Masculino,No,No,50.0,Sí,No,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.15,989.05,0.67
9330-VOFSZ,No,Masculino,No,No,1.0,Sí,Sí,No,No,No,No,Month-to-month,Sí,Electronic check,70.05,70.05,2.34
9332-GYWLO,No,Femenino,No,No,1.0,Sí,Sí,No,No,No,No,Month-to-month,Sí,Electronic check,70.2,70.2,2.34
9334-GWGOW,No,Masculino,Sí,No,32.0,Sí,Sí,No,No,No,Sí,Month-to-month,Sí,Electronic check,85.0,2642.05,2.83
9337-SRRNI,No,Masculino,Sí,No,35.0,Sí,Sí,No,Sí,Sí,No,One year,Sí,Electronic check,69.0,2441.7,2.3
9339-FIIJL,No,Masculino,No,No,67.0,No,Sí,Sí,Sí,Sí,No,Two year,No,Electronic check,43.9,3097.2,1.46
9342-VNIMQ,No,Femenino,No,No,3.0,Sí,Sí,No,No,Sí,Sí,Month-to-month,Sí,Electronic check,89.45,240.45,2.98
9347-AERRL,No,Masculino,Sí,No,65.0,Sí,Sí,No,No,Sí,No,Month-to-month,Sí,Bank transfer (automatic),91.85,5940.85,3.06
9348-ROUAI,No,Masculino,No,No,1.0,Sí,Sí,No,No,No,No,Month-to-month,Sí,Mailed check,70.6,70.6,2.35
9348-YVOMK,No,Femenino,No,No,22.0,Sí,No,No internet service,No internet service,No internet service,No internet service,One year,Sí,Mailed check,19.25,412.55,0.64
9350-VLHMB,No,Femenino,No,No,4.0,Sí,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.45,82.85,0.68
9350-ZXYJC,No,Femenino,No,No,43.0,Sí,Sí,No,Sí,No,No,One year,No,Electronic check,55.45,2444.25,1.85
9351-HXDMR,No,Femenino,No,No,6.0,Sí,Sí,No,No,No,No,Month-to-month,No,Credit card (automatic),70.55,433.95,2.35
9351-LZYGF,No,Masculino,No,Sí,47.0,Sí,No,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.55,1013.05,0.68
9355-NPPFS,No,Femenino,Sí,No,25.0,Sí,No,No internet service,No internet service,No internet service,No internet service,One year,Sí,Bank transfer (automatic),20.2,507.9,0.67
9356-AXGMP,No,Femenino,No,No,37.0,Sí,No,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.8,813.3,0.66
9357-UJRUN,No,Masculino,Sí,Sí,68.0,Sí,Sí,Sí,No,Sí,Sí,Two year,Sí,Credit card (automatic),103.25,7074.4,3.44
9359-JANWS,No,Femenino,No,No,13.0,Sí,Sí,No,No,No,No,Month-to-month,Sí,Electronic check,81.15,952.3,2.7
9359-UGBTK,No,Masculino,Sí,Sí,63.0,Sí,No,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.7,1275.85,0.66
9360-AHGNL,Sí,Femenino,No,Sí,41.0,Sí,Sí,No,No,Sí,No,Month-to-month,Sí,Bank transfer (automatic),88.5,3645.05,2.95
9360-OMDZZ,No,Femenino,No,No,4.0,No,Sí,Sí,No,No,No,Month-to-month,Sí,Mailed check,29.15,110.05,0.97
9361-YNQWJ,No,Femenino,Sí,Sí,1.0,Sí,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Sí,Mailed check,19.4,19.4,0.65
9362-MWODR,No,Masculino,No,No,35.0,Sí,No,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.25,677.9,0.64
9364-YKUVW,No,Femenino,Sí,No,47.0,Sí,Sí,No,No,Sí,No,Month-to-month,Sí,Bank transfer (automatic),58.6,2723.4,1.95
9365-CSLBQ,No,Femenino,No,No,3.0,Sí,Sí,No,No,No,No,Month-to-month,Sí,Electronic check,70.25,229.7,2.34
9365-SRSZE,No,Masculino,Sí,No,72.0,Sí,Sí,Sí,Sí,Sí,Sí,Two year,Sí,Credit card (automatic),114.1,8086.4,3.8
9367-OIUXP,No,Masculino,No,No,2.0,No,Sí,No,No,No,No,Month-to-month,Sí,Credit card (automatic),24.9,49.7,0.83
9367-TCUYN,No,Masculino,No,No,63.0,Sí,No,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.5,1328.15,0.68
9367-WXLCH,Sí,Femenino,Sí,Sí,53.0,Sí,Sí,No,No,No,Sí,One year,No,Credit card (automatic),60.6,3297.0,2.02
9369-XFEHK,Sí,Femenino,Sí,Sí,3.0,Sí,Sí,No,Sí,No,No,Month-to-month,Sí,Electronic check,80.0,241.3,2.67
9371-BITHB,No,Masculino,Sí,No,9.0,Sí,Sí,No,No,No,Sí,Month-to-month,Sí,Credit card (automatic),69.05,653.95,2.3
9372-TXXPS,No,Masculino,Sí,Sí,6.0,Sí,Sí,Sí,No,No,No,Month-to-month,Sí,Electronic check,49.15,295.65,1.64
9373-WSLOY,No,Masculino,Sí,No,47.0,Sí,No,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.65,973.1,0.65
9374-YOLBJ,No,Femenino,Sí,Sí,30.0,Sí,Sí,No,No,Sí,Sí,Month-to-month,Sí,Electronic check,100.05,3046.15,3.34
9375-MHRRS,No,Femenino,Sí,Sí,18.0,Sí,No,No internet service,No internet service,No internet service,No internet service,Two year,Sí,Credit card (automatic),24.65,471.35,0.82
9378-FXTIZ,Sí,Masculino,Sí,Sí,38.0,Sí,No,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.05,963.95,0.84
9381-NDKME,Sí,Femenino,Sí,No,53.0,Sí,Sí,Sí,No,Sí,Sí,One year,Sí,Bank transfer (automatic),106.1,5769.75,3.54
9385-EHGDO,No,Femenino,No,No,17.0,Sí,Sí,Sí,No,Sí,No,Month-to-month,Sí,Electronic check,94.4,1617.5,3.15
9385-NXKDA,No,Femenino,No,No,45.0,Sí,Sí,Sí,Sí,Sí,Sí,Month-to-month,Sí,Electronic check,115.65,5125.5,3.86
9386-LDCZR,No,Masculino,Sí,No,66.0,Sí,Sí,No,Sí,Sí,Sí,One year,Sí,Bank transfer (automatic),107.35,7051.95,3.58
9388-ZEYVT,No,Femenino,No,No,42.0,Sí,Sí,Sí,No,Sí,Sí,Month-to-month,Sí,Electronic check,105.2,4400.75,3.51
9389-ACWBI,No,Femenino,No,No,58.0,Sí,No,No internet service,No internet service,No internet service,No internet service,Two year,Sí,Credit card (automatic),24.7,1519.0,0.82
9391-DXGGG,No,Masculino,Sí,Sí,1.0,Sí,Sí,No,Sí,No,No,Month-to-month,Sí,Credit card (automatic),49.25,49.25,1.64
9391-EOYLI,Sí,Femenino,No,No,30.0,No,Sí,No,No,Sí,No,Month-to-month,Sí,Electronic check,40.3,1172.95,1.34
9391-LMANN,No,Femenino,No,No,2.0,Sí,Sí,No,Sí,No,No,Month-to-month,Sí,Mailed check,54.35,117.05,1.81
9391-TTOYH,No,Masculino,Sí,No,71.0,Sí,No,No internet service,No internet service,No internet service,No internet service,Two year,Sí,Electronic check,24.5,1816.2,0.82
9391-YZEJW,No,Femenino,No,No,45.0,Sí,Sí,Sí,Sí,No,No,One year,Sí,Credit card (automatic),62.55,2796.45,2.08
9392-XBGTD,No,Masculino,Sí,No,46.0,No,Sí,Sí,Sí,No,No,Two year,No,Credit card (automatic),40.4,1842.7,1.35
9396-ZSFLL,No,Femenino,No,Sí,53.0,Sí,Sí,No,Sí,Sí,Sí,One year,Sí,Electronic check,84.6,4449.75,2.82
9397-TZSHA,No,Femenino,Sí,Sí,72.0,Sí,Sí,Sí,No,Sí,Sí,Two year,No,Credit card (automatic),109.7,8129.3,3.66
9398-MMQTO,No,Masculino,Sí,No,49.0,Sí,Sí,Sí,No,No,No,Month-to-month,Sí,Electronic check,88.2,4159.45,2.94
9399-APLBT,Sí,Femenino,No,No,5.0,Sí,Sí,No,No,Sí,Sí,Month-to-month,Sí,Electronic check,100.5,514.0,3.35
9402-CXWPL,No,Masculino,No,No,14.0,Sí,Sí,No,No,No,No,Month-to-month,Sí,Electronic check,74.95,1036.75,2.5
9402-ORRAH,No,Femenino,No,No,44.0,Sí,Sí,No,No,Sí,No,Month-to-month,Sí,Credit card (automatic),88.15,3973.2,2.94
9402-ROUMJ,No,Masculino,No,No,2.0,Sí,Sí,No,No,Sí,No,Month-to-month,Sí,Electronic check,80.25,144.55,2.68
9405-GPBBG,No,Femenino,Sí,No,55.0,Sí,Sí,Sí,Sí,Sí,Sí,One year,Sí,Electronic check,90.15,4916.95,3.01
9408-HRXRK,No,Femenino,No,No,18.0,Sí,Sí,Sí,No,Sí,Sí,Month-to-month,Sí,Electronic check,96.05,1740.7,3.2
9408-SSNVZ,Sí,Masculino,Sí,No,59.0,No,Sí,No,No,Sí,Sí,Month-to-month,Sí,Electronic check,50.25,2997.45,1.68
9411-TPQQV,No,Femenino,No,Sí,34.0,Sí,Sí,Sí,Sí,Sí,Sí,Two year,Sí,Credit card (automatic),116.15,3946.9,3.87
9412-ARGBX,Sí,Masculino,No,No,5.0,Sí,Sí,No,No,Sí,No,Month-to-month,Sí,Mailed check,80.1,398.55,2.67
9412-GHEEC,Sí,Femenino,Sí,No,43.0,Sí,Sí,Sí,No,Sí,No,Month-to-month,Sí,Electronic check,94.5,4156.8,3.15
9415-DPEWS,Sí,Femenino,Sí,Sí,10.0,Sí,Sí,No,Sí,No,Sí,Month-to-month,Sí,Electronic check,65.5,616.9,2.18
9415-TPKRV,No,Masculino,No,No,2.0,Sí,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.0,32.7,0.67
9415-ZNBSX,No,Femenino,Sí,No,51.0,Sí,Sí,No,No,No,No,Month-to-month,No,Mailed check,69.15,3649.6,2.31
9418-RUKPH,No,Masculino,Sí,Sí,50.0,Sí,Sí,No,No,No,No,One year,Sí,Bank transfer (automatic),44.8,2230.85,1.49
9419-IPPBE,No,Masculino,Sí,Sí,61.0,Sí,Sí,No,No,Sí,Sí,One year,No,Electronic check,99.0,5969.3,3.3
9420-LOJKX,Sí,Femenino,Sí,Sí,13.0,Sí,Sí,Sí,Sí,No,No,One year,No,Bank transfer (automatic),54.15,701.05,1.8
9424-CMPOG,No,Masculino,No,No,5.0,No,Sí,No,Sí,Sí,No,Month-to-month,No,Credit card (automatic),45.4,214.75,1.51
9426-SXNHE,No,Masculino,No,No,1.0,Sí,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.55,20.55,0.68
9430-FRQOC,Sí,Femenino,No,No,39.0,Sí,No,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.15,826.0,0.67
9430-NKQLY,No,Femenino,No,No,37.0,Sí,Sí,Sí,No,Sí,Sí,Month-to-month,Sí,Bank transfer (automatic),106.75,4056.75,3.56
9432-RUVSL,No,Masculino,Sí,Sí,56.0,Sí,Sí,No,Sí,No,No,One year,Sí,Mailed check,85.85,4793.8,2.86
9432-VOFYX,No,Masculino,No,No,4.0,Sí,Sí,Sí,Sí,No,Sí,Month-to-month,Sí,Mailed check,94.9,360.55,3.16
9435-JMLSX,No,Masculino,Sí,Sí,14.0,Sí,Sí,Sí,No,No,Sí,Two year,Sí,Bank transfer (automatic),61.4,815.55,2.05
9436-ZBZCT,Sí,Masculino,Sí,Sí,71.0,Sí,Sí,Sí,No,Sí,Sí,Two year,Sí,Electronic check,97.2,6910.3,3.24
9441-QHEVC,No,Masculino,No,Sí,27.0,Sí,No,No internet service,No internet service,No internet service,No internet service,Two year,Sí,Credit card (automatic),25.85,788.55,0.86
9442-JTWDL,No,Masculino,No,No,2.0,Sí,Sí,No,No,No,No,Month-to-month,Sí,Electronic check,70.3,144.0,2.34
9443-JUBUO,No,Masculino,Sí,Sí,41.0,Sí,Sí,Sí,No,No,No,One year,Sí,Bank transfer (automatic),60.3,2511.3,2.01
9444-JTXHZ,Sí,Masculino,Sí,Sí,29.0,Sí,Sí,No,No,No,No,Month-to-month,Sí,Electronic check,70.75,1974.8,2.36
9445-SZLCH,Sí,Masculino,No,Sí,1.0,Sí,Sí,No,No,Sí,Sí,Month-to-month,Sí,Electronic check,90.85,90.85,3.03
9445-ZUEQE,No,Femenino,No,No,1.0,Sí,Sí,No,No,No,No,Month-to-month,Sí,Electronic check,69.2,69.2,2.31
9447-YPTBX,No,Masculino,Sí,No,32.0,Sí,Sí,Sí,Sí,Sí,No,One year,Sí,Credit card (automatic),72.8,2333.05,2.43
9448-REEVD,Sí,Femenino,Sí,No,49.0,Sí,Sí,No,No,Sí,Sí,Month-to-month,No,Electronic check,99.4,5025.0,3.31
9450-TRJUU,No,Masculino,No,No,1.0,Sí,Sí,Sí,Sí,No,No,Month-to-month,Sí,Electronic check,53.95,53.95,1.8
9451-LPGOO,Sí,Femenino,Sí,No,49.0,Sí,No,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.0,918.7,0.63
9451-WLYRI,No,Femenino,No,No,2.0,Sí,Sí,No,No,No,No,Month-to-month,Sí,Electronic check,49.4,106.55,1.65
9453-PATOS,No,Femenino,No,No,9.0,Sí,Sí,No,No,Sí,Sí,Month-to-month,No,Credit card (automatic),98.3,923.5,3.28
9462-MJUAW,Sí,Femenino,Sí,Sí,72.0,Sí,Sí,Sí,Sí,Sí,Sí,Two year,No,Credit card (automatic),117.5,8670.1,3.92
9465-RWMXL,Sí,Masculino,No,No,6.0,Sí,Sí,No,Sí,No,Sí,Month-to-month,Sí,Bank transfer (automatic),87.95,522.35,2.93
9467-ROOLM,No,Masculino,Sí,Sí,67.0,Sí,Sí,Sí,Sí,No,No,One year,No,Electronic check,89.55,6038.55,2.98
